time,PM2.5,PM10,CO2,temperature,humidity,pressure,CO_mVolts,temp_DHT
09:13:57,1.0,1.0,10228.0,26.491666793823242,67.69999694824219,986.0,1279.0,27.299999237060547
09:13:58,1.0,1.0,10228.0,26.491666793823242,67.69999694824219,986.0,1298.0,27.299999237060547
09:13:59,1.0,1.0,9607.0,26.50208282470703,66.30000305175781,986.0,1300.0,27.299999237060547
09:14:00,1.0,1.0,9029.0,26.50208282470703,64.69999694824219,986.0,1288.0,27.200000762939453
09:14:01,1.0,1.0,9029.0,26.52916717529297,63.0,986.0,1300.0,27.200000762939453
09:14:02,1.0,1.0,8554.0,26.53125,61.29999923706055,986.0,1304.0,27.200000762939453
09:14:03,1.0,1.0,8554.0,26.508333206176758,59.900001525878906,986.0,1305.0,27.299999237060547
09:14:04,1.0,1.0,8099.0,26.512500762939453,58.400001525878906,986.0,1287.0,27.299999237060547
09:14:05,1.0,1.0,8099.0,26.518749237060547,56.900001525878906,986.0,1287.0,27.200000762939453
09:14:06,1.0,1.0,8099.0,26.518749237060547,56.900001525878906,986.0,1313.0,27.200000762939453
09:14:07,1.0,1.0,7671.0,26.52916717529297,55.5,986.0,1309.0,27.200000762939453
09:14:08,1.0,1.0,7277.0,26.518749237060547,54.20000076293945,986.0,1301.0,27.200000762939453
09:14:09,1.0,1.0,7277.0,26.524999618530273,53.0,986.0,1304.0,27.299999237060547
09:14:10,1.0,1.0,6906.0,26.516666412353516,51.900001525878906,986.0,1295.0,27.299999237060547
09:14:11,1.0,1.0,6906.0,26.52916717529297,50.79999923706055,986.0,1332.0,27.200000762939453
09:14:12,1.0,1.0,6906.0,26.5,49.900001525878906,986.0,1332.0,27.299999237060547
09:14:13,1.0,1.0,6508.0,26.5,49.900001525878906,986.0,1298.0,27.299999237060547
09:14:14,1.0,1.0,6144.0,26.537500381469727,48.900001525878906,986.0,1296.0,27.200000762939453
09:14:15,1.0,1.0,6144.0,26.52916717529297,48.0,986.0,1298.0,27.200000762939453
09:14:16,1.0,1.0,5810.0,26.522916793823242,47.20000076293945,986.0,1298.0,27.299999237060547
09:14:17,1.0,1.0,5810.0,26.53333282470703,46.20000076293945,986.0,1319.0,27.200000762939453
09:14:18,1.0,1.0,5481.0,26.547916412353516,45.29999923706055,986.0,1282.0,27.200000762939453
09:14:19,0.0,1.0,5481.0,26.539583206176758,44.5,986.0,1282.0,27.299999237060547
09:14:20,0.0,1.0,5202.0,26.539583206176758,44.5,986.0,1296.0,27.299999237060547
09:14:21,0.0,0.0,5202.0,26.543750762939453,43.70000076293945,986.0,1315.0,27.200000762939453
09:14:22,0.0,0.0,4884.0,26.54166603088379,43.0,986.0,1293.0,27.299999237060547
09:14:23,0.0,0.0,4884.0,26.535417556762695,42.29999923706055,986.0,1300.0,27.299999237060547
09:14:25,0.0,0.0,4594.0,26.558332443237305,41.599998474121094,986.0,1308.0,27.200000762939453
09:14:26,0.0,0.0,4323.0,26.537500381469727,41.0,986.0,1298.0,27.200000762939453
09:14:27,0.0,0.0,4323.0,26.558332443237305,40.5,986.0,1318.0,27.299999237060547
09:14:28,0.0,0.0,4323.0,26.547916412353516,39.79999923706055,986.0,1318.0,27.200000762939453
09:14:29,0.0,0.0,4090.0,26.547916412353516,39.79999923706055,986.0,1302.0,27.200000762939453
09:14:30,0.0,0.0,4090.0,26.547916412353516,39.29999923706055,986.0,1301.0,27.200000762939453
09:14:31,0.0,0.0,3843.0,26.543750762939453,39.29999923706055,986.0,1303.0,27.200000762939453
09:14:32,0.0,0.0,3639.0,26.556249618530273,38.29999923706055,986.0,1311.0,27.299999237060547
09:14:33,0.0,0.0,3639.0,26.5625,37.70000076293945,986.0,1314.0,27.200000762939453
09:14:34,0.0,0.0,3433.0,26.577083587646484,37.20000076293945,986.0,1298.0,27.200000762939453
09:14:35,0.0,0.0,3433.0,26.568750381469727,36.79999923706055,986.0,1298.0,27.299999237060547
09:14:36,0.0,0.0,3433.0,26.568750381469727,36.79999923706055,986.0,1300.0,27.299999237060547
09:14:37,0.0,0.0,3219.0,26.558332443237305,36.79999923706055,986.0,1310.0,27.299999237060547
09:14:38,0.0,0.0,3033.0,26.57291603088379,36.79999923706055,986.0,1304.0,27.299999237060547
09:14:39,0.0,0.0,3033.0,26.570833206176758,35.29999923706055,986.0,1299.0,27.299999237060547
09:14:40,0.0,0.0,2858.0,26.554166793823242,34.79999923706055,986.0,1304.0,27.299999237060547
09:14:41,0.0,0.0,2858.0,26.556249618530273,34.29999923706055,986.0,1296.0,27.200000762939453
09:14:42,0.0,0.0,2670.0,26.568750381469727,34.0,986.0,1285.0,27.299999237060547
09:14:43,0.0,0.0,2670.0,26.568750381469727,34.0,986.0,1285.0,27.299999237060547
09:14:44,0.0,0.0,2525.0,26.56041717529297,33.5,986.0,1293.0,27.299999237060547
09:14:45,0.0,0.0,2525.0,26.597917556762695,33.0,986.0,1299.0,27.200000762939453
09:14:46,0.0,0.0,2364.0,26.56458282470703,32.599998474121094,986.0,1291.0,27.200000762939453
09:14:47,0.0,0.0,2364.0,26.568750381469727,32.20000076293945,986.0,1315.0,27.200000762939453
09:14:48,0.0,0.0,2238.0,26.608333587646484,31.799999237060547,986.0,1290.0,27.200000762939453
09:14:49,0.0,0.0,2126.0,26.602083206176758,31.5,986.0,1309.0,27.200000762939453
09:14:50,0.0,0.0,2126.0,26.566667556762695,31.200000762939453,986.0,1309.0,27.299999237060547
09:14:51,0.0,0.0,2126.0,26.566667556762695,31.200000762939453,986.0,1294.0,27.299999237060547
09:14:52,0.0,0.0,2026.0,26.608333587646484,30.799999237060547,986.0,1317.0,27.299999237060547
09:14:53,0.0,0.0,2026.0,26.61458396911621,30.5,986.0,1301.0,27.299999237060547
09:14:54,0.0,0.0,1942.0,26.589582443237305,30.200000762939453,986.0,1296.0,27.299999237060547
09:14:56,0.0,0.0,1821.0,26.616666793823242,29.899999618530273,986.0,1292.0,27.200000762939453
09:14:57,0.0,0.0,1821.0,26.602083206176758,29.600000381469727,986.0,1309.0,27.200000762939453
09:14:58,0.0,0.0,1821.0,26.62708282470703,29.5,986.0,1309.0,27.299999237060547
09:14:59,0.0,0.0,1720.0,26.62708282470703,29.5,986.0,1309.0,27.299999237060547
09:15:00,0.0,0.0,1720.0,26.59375,29.200000762939453,986.0,1294.0,27.200000762939453
09:15:01,0.0,0.0,1623.0,26.610416412353516,29.0,986.0,1313.0,27.299999237060547
09:15:02,0.0,0.0,1544.0,26.612499237060547,28.700000762939453,986.0,1302.0,27.200000762939453
09:15:03,0.0,0.0,1544.0,26.577083587646484,28.5,986.0,1314.0,27.200000762939453
09:15:04,0.0,0.0,1448.0,26.612499237060547,28.299999237060547,986.0,1305.0,27.299999237060547
09:15:05,0.0,0.0,1448.0,26.618749618530273,28.100000381469727,986.0,1320.0,27.200000762939453
09:15:06,0.0,0.0,1448.0,26.585416793823242,27.899999618530273,986.0,1320.0,27.299999237060547
09:15:07,0.0,0.0,1391.0,26.585416793823242,27.899999618530273,986.0,1306.0,27.299999237060547
09:15:08,0.0,0.0,1291.0,26.589582443237305,27.700000762939453,986.0,1329.0,27.299999237060547
09:15:09,0.0,0.0,1291.0,26.618749618530273,27.5,986.0,1301.0,27.299999237060547
09:15:10,0.0,0.0,1203.0,26.620832443237305,27.200000762939453,986.0,1319.0,27.200000762939453
09:15:11,0.0,0.0,1203.0,26.608333587646484,27.100000381469727,986.0,1292.0,27.299999237060547
09:15:12,0.0,0.0,1127.0,26.616666793823242,26.899999618530273,986.0,1314.0,27.299999237060547
09:15:13,0.0,0.0,1127.0,26.62708282470703,26.700000762939453,986.0,1314.0,27.299999237060547
09:15:14,0.0,0.0,1044.0,26.62708282470703,26.700000762939453,986.0,1313.0,27.299999237060547
09:15:15,0.0,0.0,1044.0,26.652082443237305,26.600000381469727,986.0,1308.0,27.299999237060547
09:15:16,0.0,0.0,985.0,26.639583587646484,26.399999618530273,986.0,1292.0,27.299999237060547
09:15:17,0.0,0.0,985.0,26.60416603088379,26.200000762939453,986.0,1297.0,27.299999237060547
09:15:18,0.0,0.0,937.0,26.63541603088379,26.0,986.0,1314.0,27.299999237060547
09:15:19,0.0,0.0,898.0,26.602083206176758,25.799999237060547,986.0,1299.0,27.299999237060547
