time,PM2.5,PM10,CO,CO2,temperature,humidity,pressure,CO_mVolts,temp_DHT
09:02:22,8.0,8.0,49130.0,2815.0,22.256250381469727,5.0,995.0,913.0,8.0
09:02:24,8.0,8.0,45652.0,2806.0,22.245832443237305,5.0,995.0,905.0,8.0
09:02:26,8.0,8.0,37391.0,2794.0,22.274999618530273,5.0,995.0,886.0,8.0
09:02:28,8.0,8.0,27391.0,2869.0,22.264583587646484,5.0,995.0,863.0,8.0
09:02:30,8.0,8.0,12174.0,2840.0,22.256250381469727,5.0,995.0,828.0,8.0
09:02:32,8.0,8.0,18261.0,2837.0,22.268749237060547,5.0,995.0,842.0,8.0
09:02:34,8.0,8.0,17391.0,2907.0,22.25208282470703,5.0,995.0,840.0,8.0
09:02:36,8.0,8.0,50000.0,2904.0,22.245832443237305,5.0,995.0,915.0,8.0
09:02:38,7.0,7.0,34783.0,2905.0,22.210416793823242,5.0,994.0,880.0,8.0
09:02:40,7.0,7.0,20000.0,2913.0,22.26041603088379,5.0,995.0,846.0,8.0
09:02:42,7.0,7.0,29565.0,2915.0,22.256250381469727,5.0,995.0,868.0,8.0
09:02:44,7.0,7.0,13913.0,2913.0,22.256250381469727,5.0,995.0,832.0,8.0
09:02:46,7.0,7.0,17391.0,2912.0,22.241666793823242,5.0,995.0,840.0,8.0
09:02:48,7.0,7.0,8696.0,2916.0,22.262500762939453,5.0,995.0,820.0,8.0
09:02:50,7.0,7.0,42609.0,2916.0,22.25,5.0,995.0,898.0,8.0
09:02:52,7.0,7.0,20870.0,2916.0,22.26041603088379,5.0,995.0,848.0,8.0
09:02:54,7.0,7.0,16957.0,2924.0,22.24791717529297,5.0,995.0,839.0,8.0
09:02:56,7.0,7.0,18696.0,2924.0,22.266666412353516,5.0,995.0,843.0,8.0
09:02:58,7.0,7.0,986.0,2929.0,22.256250381469727,5.0,995.0,953.0,8.0
09:03:00,7.0,7.0,50000.0,2931.0,22.320833206176758,5.0,995.0,915.0,8.0
09:03:02,7.0,7.0,50870.0,2929.0,22.277082443237305,5.0,995.0,917.0,8.0
09:03:05,7.0,7.0,15652.0,2929.0,22.272916793823242,5.0,995.0,836.0,8.0
09:03:07,8.0,8.0,12609.0,2928.0,22.29166603088379,5.0,995.0,829.0,8.0
09:03:09,8.0,8.0,18696.0,2928.0,22.241666793823242,5.0,994.0,843.0,8.0
09:03:11,8.0,8.0,23478.0,2928.0,22.272916793823242,5.0,995.0,854.0,8.0
09:03:13,8.0,8.0,15652.0,2935.0,22.258333206176758,5.0,994.0,836.0,8.0
09:03:15,8.0,8.0,7391.0,2941.0,22.25208282470703,5.0,995.0,817.0,8.0
09:03:17,8.0,8.0,13478.0,2944.0,22.262500762939453,5.0,995.0,831.0,8.0
09:03:19,8.0,8.0,16957.0,2944.0,22.262500762939453,5.0,995.0,839.0,8.0
09:03:21,8.0,8.0,14783.0,2953.0,22.245832443237305,5.0,995.0,834.0,8.0
09:03:23,7.0,7.0,6522.0,2954.0,22.268749237060547,5.0,995.0,815.0,8.0
09:03:25,7.0,7.0,12174.0,2954.0,22.266666412353516,5.0,995.0,828.0,8.0
09:03:27,7.0,7.0,26957.0,2954.0,22.25208282470703,5.0,995.0,862.0,8.0
09:03:29,7.0,7.0,45217.0,2953.0,22.266666412353516,5.0,995.0,904.0,8.0
09:03:31,7.0,7.0,54783.0,2958.0,22.27916717529297,5.0,995.0,926.0,8.0
09:03:33,7.0,7.0,51739.0,2960.0,22.289583206176758,5.0,995.0,919.0,8.0
09:03:35,7.0,7.0,3043.0,2966.0,22.27083396911621,5.0,995.0,807.0,8.0
09:03:37,7.0,7.0,3913.0,2969.0,22.25208282470703,5.0,995.0,809.0,8.0
09:03:39,7.0,7.0,9565.0,2971.0,22.285417556762695,5.0,995.0,822.0,8.0
09:03:41,7.0,7.0,51304.0,2973.0,22.277082443237305,5.0,995.0,918.0,8.0
09:03:43,7.0,7.0,49565.0,2972.0,22.274999618530273,5.0,995.0,914.0,8.0
09:03:45,7.0,7.0,19130.0,2974.0,22.27916717529297,5.0,995.0,844.0,8.0
09:03:47,7.0,7.0,30435.0,2976.0,22.272916793823242,5.0,995.0,870.0,8.0
09:03:49,7.0,7.0,33478.0,2975.0,22.285417556762695,5.0,995.0,877.0,8.0
09:03:51,7.0,7.0,44348.0,2975.0,22.22083282470703,5.0,995.0,902.0,8.0
09:03:53,7.0,7.0,52609.0,2973.0,22.274999618530273,5.0,995.0,921.0,8.0
09:03:56,7.0,7.0,51739.0,2977.0,22.27083396911621,5.0,995.0,919.0,8.0
09:03:58,8.0,8.0,17391.0,2978.0,22.254167556762695,5.0,995.0,840.0,8.0
09:04:00,8.0,8.0,23913.0,2976.0,22.27916717529297,5.0,995.0,855.0,8.0
09:04:02,8.0,8.0,25652.0,2974.0,22.272916793823242,5.0,995.0,859.0,8.0
09:04:04,8.0,8.0,0.0,2977.0,22.285417556762695,5.0,995.0,784.0,8.0
09:04:06,8.0,8.0,8696.0,2980.0,22.287500381469727,5.0,995.0,820.0,8.0
09:04:08,8.0,8.0,25652.0,2983.0,22.27916717529297,5.0,995.0,859.0,8.0
09:04:10,8.0,8.0,51304.0,2978.0,22.299999237060547,5.0,995.0,918.0,8.0
09:04:12,8.0,8.0,34783.0,2799.0,22.304166793823242,5.0,995.0,880.0,8.0
09:04:14,8.0,8.0,22174.0,2650.0,22.262500762939453,5.0,995.0,851.0,8.0
09:04:16,8.0,8.0,11304.0,2488.0,22.28125,5.0,995.0,826.0,8.0
09:04:18,8.0,8.0,0.0,2388.0,22.262500762939453,5.0,995.0,759.0,8.0
09:04:20,8.0,8.0,11739.0,2256.0,22.24791717529297,5.0,995.0,827.0,8.0
09:04:22,8.0,8.0,34348.0,2058.0,22.268749237060547,5.0,995.0,879.0,8.0
09:04:24,8.0,8.0,0.0,1888.0,22.29166603088379,5.0,995.0,755.0,8.0
09:04:26,8.0,8.0,33478.0,1733.0,22.254167556762695,5.0,995.0,877.0,8.0
09:04:28,8.0,8.0,61739.0,1656.0,22.289583206176758,5.0,995.0,942.0,8.0
09:04:30,8.0,8.0,60435.0,1524.0,22.22916603088379,5.0,995.0,939.0,8.0
09:04:32,8.0,8.0,50435.0,1524.0,22.274999618530273,5.0,995.0,916.0,8.0
09:04:34,8.0,8.0,55652.0,1400.0,22.233333587646484,5.0,995.0,928.0,8.0
09:04:36,8.0,8.0,54783.0,1301.0,22.200000762939453,5.0,995.0,926.0,8.0
09:04:38,8.0,8.0,63043.0,1301.0,22.22083282470703,5.0,995.0,945.0,8.0
09:04:40,8.0,8.0,0.0,1208.0,22.22916603088379,5.0,995.0,751.0,8.0
09:04:42,8.0,8.0,0.0,1156.0,22.22083282470703,5.0,995.0,772.0,8.0
09:04:44,8.0,8.0,23913.0,1021.0,22.18541717529297,5.0,995.0,855.0,8.0
09:04:46,7.0,7.0,36957.0,1021.0,22.21666717529297,5.0,995.0,885.0,8.0
09:04:48,7.0,7.0,12174.0,979.0,22.21666717529297,5.0,995.0,828.0,8.0
09:04:51,7.0,7.0,3913.0,889.0,22.233333587646484,5.0,995.0,809.0,8.0
09:04:53,7.0,7.0,20870.0,889.0,22.212499618530273,5.0,995.0,848.0,8.0
09:04:55,7.0,7.0,18261.0,875.0,22.26041603088379,5.0,995.0,842.0,8.0
09:04:57,7.0,7.0,33913.0,821.0,22.289583206176758,5.0,995.0,878.0,8.0
09:04:59,7.0,7.0,51739.0,761.0,22.274999618530273,5.0,995.0,919.0,8.0
09:05:01,7.0,7.0,58696.0,761.0,22.272916793823242,5.0,995.0,935.0,8.0
09:05:03,7.0,7.0,57391.0,721.0,22.28125,5.0,995.0,932.0,8.0
09:05:05,7.0,7.0,46087.0,690.0,22.287500381469727,5.0,995.0,906.0,8.0
09:05:07,7.0,7.0,49565.0,652.0,22.272916793823242,5.0,995.0,914.0,8.0
09:05:09,7.0,7.0,0.0,628.0,22.245832443237305,5.0,995.0,760.0,8.0
09:05:11,7.0,7.0,0.0,606.0,22.26041603088379,5.0,995.0,792.0,8.0
09:05:13,7.0,7.0,14348.0,590.0,22.306249618530273,5.0,995.0,833.0,8.0
09:05:15,7.0,7.0,10870.0,590.0,22.29166603088379,5.0,995.0,825.0,8.0
09:05:17,7.0,7.0,0.0,592.0,22.28333282470703,5.0,995.0,793.0,8.0
09:05:19,7.0,7.0,0.0,591.0,22.274999618530273,5.0,995.0,790.0,8.0
09:05:21,7.0,7.0,0.0,592.0,22.243749618530273,5.0,995.0,773.0,8.0
09:05:23,7.0,7.0,46522.0,607.0,22.27916717529297,5.0,995.0,907.0,8.0
09:05:25,7.0,7.0,60435.0,612.0,22.285417556762695,5.0,995.0,939.0,8.0
09:05:27,7.0,7.0,64783.0,597.0,22.28125,5.0,995.0,949.0,8.0
09:05:29,7.0,7.0,60435.0,598.0,22.272916793823242,5.0,995.0,939.0,8.0
09:05:31,7.0,7.0,49565.0,598.0,22.266666412353516,5.0,995.0,914.0,8.0
09:05:33,7.0,7.0,30435.0,598.0,22.28333282470703,5.0,995.0,870.0,8.0
09:05:35,7.0,7.0,11304.0,597.0,22.308332443237305,5.0,995.0,826.0,8.0
09:05:37,7.0,7.0,17391.0,597.0,22.304166793823242,5.0,995.0,840.0,8.0
09:05:39,7.0,7.0,5217.0,596.0,22.32291603088379,5.0,995.0,812.0,8.0
09:05:41,7.0,7.0,0.0,595.0,22.308332443237305,5.0,995.0,784.0,8.0
09:05:43,7.0,7.0,0.0,592.0,22.31458282470703,5.0,995.0,784.0,8.0
09:05:45,7.0,7.0,40870.0,593.0,22.293750762939453,5.0,995.0,894.0,8.0
09:05:48,7.0,7.0,55652.0,590.0,22.297916412353516,5.0,995.0,928.0,8.0
09:05:50,7.0,7.0,60435.0,592.0,22.28333282470703,5.0,995.0,939.0,8.0
09:05:52,7.0,7.0,53913.0,589.0,22.299999237060547,5.0,995.0,924.0,8.0
